ID,"Lib.groupId","Lib.artifactId","Lib.version","Compile","Debloat","Debloat.Time","Lib.original.test.error","Lib.original.test.failing","Lib.original.test.passing","Lib.debloat.test.error","Lib.debloat.test.failing","Lib.debloat.test.passing","Size.original.jar","Size.debloat.jar","Size.workaround.jar","Nb.class.original","Nb.method.original","Nb.debloated.classes","Nb.preserved.classes","Nb.debloated.methods","Nb.Dependenies","Nb.bloated.dependenies","Nb.dependeny.class","Nb.bloated.dependeny.class","Nb.preserved.dependeny.class","Nb.dependeny.method","Nb.bloated.dependeny.method","Lib.coverage","Lib.dep.coverage","Lib.all.coverage","Client.groupId","Client.artifactId","Client.Compile","Client.Debloat","Client.original.test.error","Client.original.test.failing","Client.original.test.passing","Client.debloat.test.error","Client.debloat.test.failing","Client.debloat.test.passing","Client.coverage","Cover.lib"
JodaOrg_joda-time_2.10,joda-time,joda-time,2.10,True,True,131.434,0,0,4223,0,0,4223,661496,658153,660081,247,4483,1,0,101,0,0,0,0,0,0,0,0.8972178350139716,0,0.8972178350139716,de.viadee,springBatchPerformanceMonitoring,True,True,0,0,23,0,0,23,0.5751385041551247,False
JodaOrg_joda-time_2.9,joda-time,joda-time,2.9,True,True,179.94,0,0,4207,0,0,4207,659397,656075,657982,247,4477,1,0,101,0,0,0,0,0,0,0,0.8980873275927761,0,0.8980873275927761,org.brunocvcunha.digesteroids,digesteroids,True,True,0,0,10,0,0,10,0.27129712080736124,True
JodaOrg_joda-time_2.9,joda-time,joda-time,2.9,True,True,179.94,0,0,4207,0,0,4207,659397,656075,657982,247,4477,1,0,101,0,0,0,0,0,0,0,0.8980873275927761,0,0.8980873275927761,com.visenze,visearch-java-sdk,True,True,0,0,117,0,0,117,0.5397727272727273,True
JodaOrg_joda-time_2.9.5,joda-time,joda-time,2.9.5,True,True,267.379,0,0,4203,0,0,4203,657474,654030,656059,247,4476,1,0,103,0,0,0,0,0,0,0,0.8959156584227148,0,0.8959156584227148,org.codelibs,elasticsearch-querybuilders,True,True,0,0,74,0,0,74,0.08039991835133739,False
JodaOrg_joda-time_2.10.3,joda-time,joda-time,2.10.3,True,True,247.906,0,0,4230,0,0,4230,663405,660061,661990,247,4483,1,0,101,0,0,0,0,0,0,0,0.8975573469356773,0,0.8975573469356773,com.urbanairship,java-client,True,True,0,0,794,0,0,794,0.7390804985981151,True
JodaOrg_joda-time_2.10.3,joda-time,joda-time,2.10.3,True,True,247.906,0,0,4230,0,0,4230,663405,660061,661990,247,4483,1,0,101,0,0,0,0,0,0,0,0.8975573469356773,0,0.8975573469356773,com.github.yuiskw,bigquery-to-datastore,True,True,0,0,11,0,0,11,0.20790629575402636,True
JodaOrg_joda-time_2.10.3,joda-time,joda-time,2.10.3,True,True,247.906,0,0,4230,0,0,4230,663405,660061,661990,247,4483,1,0,101,0,0,0,0,0,0,0,0.8975573469356773,0,0.8975573469356773,com.yugabyte,spring-data-yugabytedb,True,True,0,0,1463,0,0,1463,0.7986355633802817,True
JodaOrg_joda-time_2.10.4,joda-time,joda-time,2.10.4,True,True,177.275,0,0,4230,0,0,4230,663417,660072,662002,247,4483,1,0,101,0,0,0,0,0,0,0,0.8975573469356773,0,0.8975573469356773,net.sourceforge,jwbf,True,False,0,0,362,,,,,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,org.springframework.samples,spring-petclinic,True,True,0,0,32,0,0,32,0.6499705362404242,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,br.com.caelum.vraptor,vraptor-mauth,True,True,0,0,25,0,0,25,0.3205226748654881,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,org.springframework.samples,spring-petclinic,True,True,0,0,33,0,0,33,0.6351426972579742,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,org.springframework.samples,spring-petclinic,True,True,0,0,33,0,0,33,0.6351426972579742,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,org.springframework.samples,spring-petclinic,True,True,0,0,34,0,0,34,0.6623883928571429,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,org.springframework.samples,spring-petclinic,True,True,0,0,32,0,0,32,0.6193693693693694,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,ua.com.mcgray,todoshare-webapp,True,True,0,0,12,0,0,12,0.4155781325592646,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,thymeleafexamples,petclinic,True,True,0,0,31,0,0,31,0.6110800223838836,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,fr.xebia.demo.petclinic,xebia-petclinic,True,True,0,0,14,0,0,14,0.049315068493150684,False
JodaOrg_joda-time-hibernate_1.3,joda-time,joda-time-hibernate,1.3,True,True,143.923,0,0,16,0,0,16,29344,29318,0,16,239,0,0,0,13,13,12729,12729,0,0,0,0.6428571428571429,0,0.6428571428571429,com.zt.petclinic,petclinic,True,True,0,0,14,0,0,14,0.049315068493150684,False
svn2github_kryo_2.16,com.esotericsoftware.kryo,kryo,2.16,True,True,138.525,0,0,63,1,0,62,292089,269101,210167,168,1296,56,9,558,4,1,237,150,0,665,404,0.5852726305094587,0.11855708441799925,0.27668677463772867,bekk,hazelcast-demo,True,True,0,0,14,0,0,14,0.04756198953391696,True
MilkBowl_VaultAPI_1.6,net.milkbowl.vault,VaultAPI,1.6,True,True,217.213,0,0,3,0,0,3,5831748,5827357,2398844,4262,24591,2435,1021,18643,8,0,12759,10356,0,24351,18567,0.9295465828231011,0.010570376453757914,0.05371317367246539,me.nikl,gamebox,True,False,0,0,31,,,,,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,net.lldp.checksims,checksims,True,True,0,0,421,0,0,421,,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,i-kratko,i-kratko,True,True,0,0,2,0,0,2,0.32652068126520684,True
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,cn.jimmyshi,bean-query,True,True,0,0,65,0,0,65,0.7257383966244726,True
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,bluegreen,bluegreen-manager,True,True,0,0,353,0,0,353,0.7408186816916706,True
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,com.test,someTest,True,True,0,0,9,0,0,9,0.002891479172314087,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,jpocket,jpocket,True,True,0,0,1,0,0,1,0.3096032628846867,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,br.uece,tabusearch,True,True,0,0,1,0,0,1,0.9629629629629629,True
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,com.adgear.vendor,zql,True,True,0,0,53,0,0,53,0.49514986904646424,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,edu.ustc,speech-mfcc,True,True,0,0,1,0,0,1,0.0,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,ysoserial,ysoserial,True,True,0,0,36,0,0,36,0.3698529411764706,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,com.intuit.fuzzymatcher,fuzzy-matcher,True,True,0,0,75,0,0,75,0.9133681852128454,True
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,org.kantega,notsoserial,True,True,0,0,1,0,0,1,0.0,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,org.sbaresearch,ssnoob,True,True,0,0,2,0,0,2,0.00633659112877242,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,com.martinlinha,C3Faces,True,True,0,0,60,0,0,60,0.5296573567520876,False
apache_commons-collections_4.0,org.apache.commons,commons-collections4,4.0,True,True,452.152,0,0,13677,0,0,13677,606562,591801,598086,431,3857,12,0,165,0,0,0,0,0,0,0,0.8516584242837654,0,0.8516584242837654,com.maxdemarzi,airlines,True,True,0,0,15,0,0,15,0.7951388888888888,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,org.jasig.portlet,email-preview,True,True,0,0,21,0,0,21,0.01155887379688765,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,com.labs64.utils,swid-generator,True,True,0,0,39,0,0,39,0.3817891373801917,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,io.mixeway,mixeway,True,True,0,0,6,0,0,6,0.001557249405786411,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,com.sap.phosphor,fosstars-rating-core,True,True,0,0,384,0,0,384,0.7064833158528532,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,org.apache.commons,commons-release-plugin,True,True,0,0,12,0,0,12,0.7116279069767442,True
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,ynab.sdk,ynab-sdk,True,True,0,0,11,0,0,11,,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,de.muenchen.cove,cove-backend,True,True,0,0,39,0,0,39,0.44291298086813413,True
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,com.microsoft.azure,cosmosdb.kafka.connect,True,False,0,0,27,,,,,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,org.traccar,traccar,True,True,0,0,421,0,0,421,0.46042400606965606,False
apache_commons-collections_4.4,org.apache.commons,commons-collections4,4.4,True,True,415.926,0,0,24946,0,0,24946,750142,734654,741149,524,4686,13,0,154,0,0,0,0,0,0,0,0.8693603313391625,0,0.8693603313391625,ch.vorburger.exec,exec,True,True,0,0,10,0,0,10,0.6571265025758443,False
apache_commons-collections_4.2,org.apache.commons,commons-collections4,4.2,True,True,572.634,0,0,24589,0,0,24589,742629,727135,733641,521,4627,13,0,156,0,0,0,0,0,0,0,0.8677259480630372,0,0.8677259480630372,org.owasp.esapi,esapi,True,True,0,0,4309,0,0,4309,0.7047657983880388,False
apache_commons-collections_4.2,org.apache.commons,commons-collections4,4.2,True,True,572.634,0,0,24589,0,0,24589,742629,727135,733641,521,4627,13,0,156,0,0,0,0,0,0,0,0.8677259480630372,0,0.8677259480630372,com.ebay.bsonpatch,bsonpatch,True,True,0,0,178,0,0,178,0.864177131526768,True
apache_commons-collections_4.2,org.apache.commons,commons-collections4,4.2,True,True,572.634,0,0,24589,0,0,24589,742629,727135,733641,521,4627,13,0,156,0,0,0,0,0,0,0,0.8677259480630372,0,0.8677259480630372,pl.decerto,motor-insurance,True,True,0,0,22,0,0,22,0.4106356198867212,False
apache_commons-collections_4.2,org.apache.commons,commons-collections4,4.2,True,True,572.634,0,0,24589,0,0,24589,742629,727135,733641,521,4627,13,0,156,0,0,0,0,0,0,0,0.8677259480630372,0,0.8677259480630372,org.jitsi,jitsi-webrtcvadwrapper,True,True,0,0,3,0,0,3,0.43042071197411,False
apache_commons-collections_4.2,org.apache.commons,commons-collections4,4.2,True,True,572.634,0,0,24589,0,0,24589,742629,727135,733641,521,4627,13,0,156,0,0,0,0,0,0,0,0.8677259480630372,0,0.8677259480630372,com.libertymutualgroup.herman,herman,True,True,0,0,69,0,0,69,0.22646389728567423,False
apache_commons-collections_4.2,org.apache.commons,commons-collections4,4.2,True,True,572.634,0,0,24589,0,0,24589,742629,727135,733641,521,4627,13,0,156,0,0,0,0,0,0,0,0.8677259480630372,0,0.8677259480630372,org.janelia.saalfeldlab,n5,True,True,0,0,18,0,0,18,0.88714859437751,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,734891,521,4643,13,0,156,0,0,0,0,0,0,0,0.8681930348627939,0,0.8681930348627939,io.github.iamazy.elasticsearch.dsl,elasticsearch-sql,True,True,0,0,19,0,0,19,0.4954803907275113,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,734891,521,4643,13,0,156,0,0,0,0,0,0,0,0.8681930348627939,0,0.8681930348627939,edu.jiangxin.apktoolbox,APKToolBoxGUI,True,True,0,0,10,0,0,10,0.08959899749373433,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,734891,521,4643,13,0,156,0,0,0,0,0,0,0,0.8681930348627939,0,0.8681930348627939,org.sysmo-db,rightfield,True,True,0,0,239,14,0,225,0.4016699801192843,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,734891,521,4643,13,0,156,0,0,0,0,0,0,0,0.8681930348627939,0,0.8681930348627939,com.zeroflow,zeroflow,True,True,0,0,4,0,0,4,0.2842082143641555,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,734891,521,4643,13,0,156,0,0,0,0,0,0,0,0.8681930348627939,0,0.8681930348627939,org.zalando,jzon,True,True,0,0,44,0,0,44,0.9253034547152195,False
RbkGh_Jose4j_0.4.4,org.bitbucket.b_c,jose4j,0.4.4,True,True,191.51,0,0,448,0,0,448,258639,242722,238215,204,1354,22,0,307,1,0,72,30,0,320,198,0.8183310005309137,0.1373827965756217,0.7462454686690834,com.smartling,smartling-api-sdk,True,True,0,0,39,0,0,39,0.4492795808470383,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,com.cognifide.aemrules,sonar-aemrules-plugin,True,False,0,0,93,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.dotnet,sonar-fxcop-plugin,True,False,0,0,75,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.delphi.plugin,sonar-delphi-plugin,True,False,0,0,205,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,net.selikoff.oraclecodeone.sonar,sonar-custom-rule,True,False,0,0,6,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.samples,dcits-java-custom-rules,True,False,0,0,22,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.vmware.sonarqube,java-i18n-rules,True,False,0,0,17,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.parent,sonar-delphi-plugin,True,False,0,0,243,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,com.fortitudetec.sonar,sonar-ruby-plugin,True,False,0,0,26,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.codehaus.sonar,sonar-text-plugin,True,False,0,0,31,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,com.github.spotbugs,sonar-findbugs-plugin,True,False,0,0,63,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,3453849,5273,35580,2665,888,24582,31,0,15381,10608,0,34686,24341,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.samples,java-custom-rules,True,False,0,0,44,,,,,False
SonarSource_sslr-squid-bridge_2.7.0.377,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.7.0.377,True,True,284.601,0,0,43,1,0,42,3439331,3437887,1941537,2305,11660,1201,694,8463,10,5,13707,12540,0,11504,8368,0.46516939474685953,0.005609264448884181,0.010942552702726581,com.github.checkstyle,checkstyle-sonar-plugin,True,True,0,0,52,4,1,47,0.03693186556584105,True
SonarSource_sslr-squid-bridge_2.7.0.377,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.7.0.377,True,True,284.601,0,0,43,1,0,42,3439331,3437887,1941537,2305,11660,1201,694,8463,10,5,13707,12540,0,11504,8368,0.46516939474685953,0.005609264448884181,0.010942552702726581,com.stepstone.sonar.plugin,sonar-coldfusion-plugin,True,True,0,0,2,0,0,2,,False
TooTallNate_Java-WebSocket_1.3.4,org.java-websocket,Java-WebSocket,1.3.4,True,True,141.663,0,0,31,0,0,85,114152,63943,70157,69,449,22,7,237,0,0,0,0,0,0,0,0.1255669610885653,0,0.1255669610885653,com.mixer,api,True,True,0,0,13,0,0,13,0.2563550193881947,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,at.archistar,archistar-smc,True,False,0,0,138,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.arnaudpiroelle,marvel-api,True,True,0,0,24,0,0,24,0.05216515609264854,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.jakewharton,disklrucache,True,True,0,0,61,0,0,61,0.4344764933000227,True
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.jakewharton.resourcefs,resourcefs,True,True,0,0,3,0,0,3,0.08076407506702413,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,jersey-passbook,jersey-passbook,True,True,0,0,6,0,0,6,0.0471105527638191,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,net.seleucus,webspa,True,True,0,0,110,0,0,110,0.33359253499222397,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,de.is24.infrastructure.gridfs,yum-repo-server,True,True,0,0,192,0,0,192,0.3685458661205131,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.bazaarvoice.dropwizard,dropwizard-configurable-assets-bundle,True,True,0,0,18,0,0,18,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,edu.stanford.crypto,bitcoinprovisions,True,True,0,0,3,0,0,3,0.16360186806771745,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.codahale,og,True,True,0,0,14,0,0,14,0.19362831858407079,True
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.ethlo.time,itu,True,True,0,0,95,0,0,95,0.42376626565185366,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,uk.co.froot.scaffolding,scaffolding,True,True,0,0,1,0,0,1,0.007802340702210663,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,291103,259,2167,6,18,51,1,0,84,24,0,139,36,0.9681145808875323,0.4951197870452529,0.9228417342562317,io.inventit.dev,mqtt-websocket-java,True,True,0,0,1,0,0,1,,False
