DelegatingAsyncDisruptorAppender.class,CONSIDERED,4235
Logback11Support.class,CONSIDERED,4598
StructuredArguments.class,CONSIDERED,5366
StructuredArgument.class,IGNORED,303
LoggingEventCompositeJsonEncoder.class,CONSIDERED,1555
AccessEventCompositeJsonEncoder.class,CONSIDERED,1540
Mutable.class,IGNORED,338
MutableObject.class,CONSIDERED,2014
MutableInt.class,CONSIDERED,4315
CharUtils.class,CONSIDERED,4530
StringEscapeUtils$CsvUnescaper.class,CONSIDERED,2217
ClassUtils.class,CONSIDERED,19935
ClassUtils$1$1.class,CONSIDERED,1819
StringUtils.class,CONSIDERED,59511
StringEscapeUtils$CsvEscaper.class,CONSIDERED,2054
RegExUtils.class,CONSIDERED,2149
Pair.class,CONSIDERED,3657
ImmutablePair.class,CONSIDERED,2196
ArrayUtils$1.class,CONSIDERED,1088
CharSequenceUtils.class,CONSIDERED,3146
Validate.class,CONSIDERED,15099
ArrayUtils.class,CONSIDERED,67526
ClassUtils$Interfaces.class,IGNORED,1379
ObjectUtils.class,CONSIDERED,13081
ClassUtils$2$1.class,CONSIDERED,2617
NumberUtils.class,CONSIDERED,17072
StringEscapeUtils.class,CONSIDERED,7133
DatePrinter.class,IGNORED,1274
FastDatePrinter$TimeZoneNameRule.class,CONSIDERED,1858
FastDatePrinter$NumberRule.class,IGNORED,503
FastDateParser$CaseInsensitiveTextStrategy.class,CONSIDERED,2538
FormatCache.class,CONSIDERED,5153
DateFormatUtils.class,CONSIDERED,5102
FastDateParser$TimeZoneStrategy.class,CONSIDERED,4633
FastDatePrinter$TimeZoneDisplayKey.class,CONSIDERED,1361
FastDateFormat.class,CONSIDERED,9355
FastDatePrinter.class,CONSIDERED,17248
FastDatePrinter$Iso8601_Rule.class,CONSIDERED,2133
FormatCache$MultipartKey.class,CONSIDERED,1114
FastDateParser$TimeZoneStrategy$TzInfo.class,CONSIDERED,970
FastDateParser$CopyQuotedStrategy.class,CONSIDERED,1803
FastDatePrinter$PaddedNumberField.class,CONSIDERED,1493
FastDatePrinter$Rule.class,IGNORED,439
FastDatePrinter$DayInWeekField.class,CONSIDERED,1595
FastDatePrinter$UnpaddedNumberField.class,CONSIDERED,1512
FastDateParser$StrategyAndWidth.class,CONSIDERED,1652
FastDatePrinter$StringLiteral.class,CONSIDERED,1239
FastDatePrinter$TwentyFourHourField.class,CONSIDERED,1573
GmtTimeZone.class,CONSIDERED,2714
FastDatePrinter$TwoDigitYearField.class,CONSIDERED,1334
FastDateParser$StrategyParser.class,CONSIDERED,3087
FastDatePrinter$TextField.class,CONSIDERED,1478
FastDateParser$4.class,CONSIDERED,952
FastDatePrinter$TwoDigitNumberField.class,CONSIDERED,1409
FastDateParser$6.class,CONSIDERED,950
FastDateParser$PatternStrategy.class,CONSIDERED,2660
FastDatePrinter$TwoDigitMonthField.class,CONSIDERED,1336
FastDateParser$2.class,CONSIDERED,977
FastDatePrinter$WeekYear.class,CONSIDERED,1451
FastDateParser$NumberStrategy.class,CONSIDERED,2374
FastDatePrinter$TwelveHourField.class,CONSIDERED,1566
FastDateParser$5.class,CONSIDERED,950
FastTimeZone.class,CONSIDERED,2008
DateParser.class,IGNORED,698
FastDateParser$1.class,CONSIDERED,997
FastDateFormat$1.class,CONSIDERED,1323
FastDatePrinter$UnpaddedMonthField.class,CONSIDERED,1464
FastDateParser$Strategy.class,CONSIDERED,1093
FastDatePrinter$TimeZoneNumberRule.class,CONSIDERED,1629
FastDateParser.class,CONSIDERED,15089
FastDatePrinter$CharacterLiteral.class,CONSIDERED,1144
FastDateParser$ISO8601TimeZoneStrategy.class,CONSIDERED,2507
FastDateParser$3.class,CONSIDERED,915
ClassUtils$2.class,CONSIDERED,1578
StrBuilder.class,CONSIDERED,34332
StrMatcher$TrimMatcher.class,CONSIDERED,707
StrMatcher$StringMatcher.class,CONSIDERED,1335
StrBuilder$StrBuilderReader.class,CONSIDERED,1926
UnicodeEscaper.class,CONSIDERED,2136
LookupTranslator.class,CONSIDERED,2449
JavaUnicodeEscaper.class,CONSIDERED,1605
CodePointTranslator.class,CONSIDERED,1088
OctalUnescaper.class,CONSIDERED,1830
UnicodeUnescaper.class,CONSIDERED,2055
NumericEntityUnescaper$OPTION.class,IGNORED,1629
NumericEntityEscaper.class,CONSIDERED,1826
EntityArrays.class,CONSIDERED,12365
CharSequenceTranslator.class,CONSIDERED,3279
NumericEntityUnescaper.class,CONSIDERED,3551
AggregateTranslator.class,CONSIDERED,1496
UnicodeUnpairedSurrogateRemover.class,CONSIDERED,871
StrMatcher$NoMatcher.class,CONSIDERED,662
StrBuilder$StrBuilderTokenizer.class,CONSIDERED,1362
StrMatcher$CharMatcher.class,CONSIDERED,762
StrBuilder$StrBuilderWriter.class,CONSIDERED,1932
StrMatcher$CharSetMatcher.class,CONSIDERED,908
StrTokenizer.class,CONSIDERED,14418
StrMatcher.class,CONSIDERED,3383
ToStringBuilder.class,CONSIDERED,15323
ToStringStyle$JsonToStringStyle.class,CONSIDERED,6415
ToStringStyle$ShortPrefixToStringStyle.class,CONSIDERED,924
ToStringExclude.class,IGNORED,444
ToStringStyle$DefaultToStringStyle.class,CONSIDERED,814
ToStringStyle$NoFieldNameToStringStyle.class,CONSIDERED,878
ToStringStyle$MultiLineToStringStyle.class,CONSIDERED,1267
CompareToBuilder.class,CONSIDERED,12598
Builder.class,IGNORED,275
EqualsBuilder.class,CONSIDERED,16135
HashCodeExclude.class,IGNORED,444
ReflectionToStringBuilder.class,CONSIDERED,10927
ToStringSummary.class,IGNORED,444
HashCodeBuilder.class,CONSIDERED,11757
EqualsExclude.class,IGNORED,440
ToStringStyle.class,CONSIDERED,23100
IDKey.class,CONSIDERED,882
ToStringStyle$NoClassNameToStringStyle.class,CONSIDERED,920
ToStringStyle$SimpleToStringStyle.class,CONSIDERED,1040
ClassUtils$1.class,CONSIDERED,1693
CloneFailedException.class,CONSIDERED,838
ExceptionUtils.class,CONSIDERED,10890
ObjectUtils$Null.class,CONSIDERED,695
BooleanUtils.class,CONSIDERED,8677
LogstashTcpEncoder.class,CONSIDERED,748
LogstashEncoder.class,CONSIDERED,5666
SeparatorParser.class,CONSIDERED,807
CompositeJsonEncoder.class,CONSIDERED,11385
LogstashAccessEncoder.class,CONSIDERED,2614
LiteTimeoutBlockingWaitStrategy.class,CONSIDERED,3175
LiteBlockingWaitStrategy.class,CONSIDERED,2340
SingleProducerSequencer.class,CONSIDERED,3460
EventPoller.class,CONSIDERED,4896
RingBuffer.class,CONSIDERED,30311
EventPoller$PollState.class,IGNORED,1387
Util.class,CONSIDERED,3215
ThreadHints.class,CONSIDERED,1395
Util$1.class,CONSIDERED,1174
EventTranslatorOneArg.class,IGNORED,340
EventReleaser.class,IGNORED,179
InsufficientCapacityException.class,CONSIDERED,612
EventPoller$Handler.class,IGNORED,439
EventTranslatorVararg.class,IGNORED,337
EventTranslatorTwoArg.class,IGNORED,381
AlertException.class,CONSIDERED,567
RingBufferFields.class,CONSIDERED,3097
DataProvider.class,IGNORED,271
WorkHandler.class,IGNORED,321
MultiProducerSequencer.class,CONSIDERED,5201
Sequencer.class,IGNORED,1262
FixedSequenceGroup.class,CONSIDERED,1547
BusySpinWaitStrategy.class,CONSIDERED,1405
Cursored.class,IGNORED,171
EventSink.class,IGNORED,7432
LifecycleAware.class,IGNORED,202
LhsPadding.class,CONSIDERED,444
Sequence.class,CONSIDERED,2280
YieldingWaitStrategy.class,CONSIDERED,1767
EventTranslatorThreeArg.class,IGNORED,426
SequenceBarrier.class,IGNORED,511
PhasedBackoffWaitStrategy.class,CONSIDERED,2961
BlockingWaitStrategy.class,CONSIDERED,2094
SleepingWaitStrategy.class,CONSIDERED,2011
WaitStrategy.class,IGNORED,598
SequenceGroups.class,CONSIDERED,3600
ProcessingSequenceBarrier.class,CONSIDERED,2888
RingBufferPad.class,CONSIDERED,452
EventHandler.class,IGNORED,327
SingleProducerSequencerPad.class,CONSIDERED,726
TimeoutHandler.class,IGNORED,232
RingBuffer$1.class,CONSIDERED,841
EventTranslator.class,IGNORED,287
BatchStartAware.class,IGNORED,189
EventProcessor.class,IGNORED,315
EventSequencer.class,IGNORED,479
TimeoutBlockingWaitStrategy.class,CONSIDERED,2557
SingleProducerSequencerFields.class,CONSIDERED,743
FatalExceptionHandler.class,CONSIDERED,2079
WorkerPool.class,CONSIDERED,6823
TimeoutException.class,CONSIDERED,573
WorkProcessor$1.class,CONSIDERED,1124
EventReleaseAware.class,IGNORED,259
SequenceReportingEventHandler.class,IGNORED,479
EventFactory.class,IGNORED,277
AbstractSequencer.class,CONSIDERED,4875
WorkProcessor.class,CONSIDERED,5707
EventHandlerGroup.class,CONSIDERED,6660
ProducerType.class,IGNORED,1202
WorkerPoolInfo.class,CONSIDERED,2461
EventProcessorInfo.class,CONSIDERED,3244
EventProcessorFactory.class,IGNORED,658
Disruptor.class,CONSIDERED,20062
ExceptionHandlerSetting.class,CONSIDERED,2386
BasicExecutor.class,CONSIDERED,1258
ConsumerInfo.class,IGNORED,488
ExceptionHandlerWrapper.class,CONSIDERED,1927
ConsumerRepository.class,CONSIDERED,8768
Sequenced.class,IGNORED,462
BatchEventProcessor.class,CONSIDERED,5992
Value.class,CONSIDERED,401
ExceptionHandler.class,IGNORED,436
RhsPadding.class,CONSIDERED,487
LoggingEventCompositeJsonLayout.class,CONSIDERED,1546
AccessEventCompositeJsonLayout.class,CONSIDERED,1531
LogstashLayout.class,CONSIDERED,5546
LogstashAccessLayout.class,CONSIDERED,3054
CompositeJsonLayout.class,CONSIDERED,6480
CachingAbbreviator.class,CONSIDERED,1306
LevelFilteringStatusListener.class,CONSIDERED,2078
DelegatingStatusListener.class,CONSIDERED,1745
AbstractFieldJsonProvider.class,CONSIDERED,954
FormattedTimestampJsonProvider.class,CONSIDERED,3730
FormattedTimestampJsonProvider$PatternTimestampWriter.class,CONSIDERED,1605
AbstractPatternJsonProvider.class,CONSIDERED,2681
MessageJsonProvider.class,CONSIDERED,2103
ThrowableRootCauseClassNameJsonProvider.class,CONSIDERED,1106
LoggingEventJsonProviders.class,CONSIDERED,6769
LoggerNameJsonProvider.class,CONSIDERED,2971
LoggingEventCompositeJsonFormatter.class,CONSIDERED,1428
JsonMessageJsonProvider.class,CONSIDERED,1836
RawMessageJsonProvider.class,CONSIDERED,1516
ThrowableClassNameJsonProvider.class,CONSIDERED,821
StackHashJsonProvider.class,CONSIDERED,4127
ArgumentsJsonProvider.class,CONSIDERED,2873
ContextMapJsonProvider.class,CONSIDERED,1637
UuidProvider.class,CONSIDERED,3433
MdcJsonProvider.class,CONSIDERED,4179
LogstashMarkersJsonProvider.class,CONSIDERED,2050
StackTraceJsonProvider.class,CONSIDERED,3167
LogLevelJsonProvider.class,CONSIDERED,2171
LogLevelValueJsonProvider.class,CONSIDERED,2200
LoggingEventPatternJsonProvider.class,CONSIDERED,1058
SequenceJsonProvider.class,CONSIDERED,1658
ContextNameJsonProvider.class,CONSIDERED,1644
LoggingEventNestedJsonProvider.class,CONSIDERED,1306
TagsJsonProvider.class,CONSIDERED,3086
LoggingEventFormattedTimestampJsonProvider.class,CONSIDERED,1070
ThreadNameJsonProvider.class,CONSIDERED,2113
CallerDataJsonProvider.class,CONSIDERED,4634
AbstractThrowableClassNameJsonProvider.class,CONSIDERED,2724
FormattedTimestampJsonProvider$1.class,CONSIDERED,300
FormattedTimestampJsonProvider$StringTimestampWriter.class,CONSIDERED,1626
FormattedTimestampJsonProvider$TimestampWriter.class,IGNORED,492
LogstashVersionJsonProvider.class,CONSIDERED,2813
JsonProvider.class,IGNORED,734
GlobalCustomFieldsJsonProvider.class,CONSIDERED,4254
FieldNamesAware.class,IGNORED,368
FormattedTimestampJsonProvider$NumberTimestampWriter.class,CONSIDERED,1528
CompositeJsonFormatter.class,CONSIDERED,9652
ContextJsonProvider.class,CONSIDERED,2230
RemoteHostJsonProvider.class,CONSIDERED,2145
IncludeExcludeHeaderFilter.class,CONSIDERED,2224
AccessMessageJsonProvider.class,CONSIDERED,2652
AccessEventPatternJsonProvider.class,CONSIDERED,1048
ResponseHeadersJsonProvider.class,CONSIDERED,2333
RequestHeadersJsonProvider.class,CONSIDERED,2328
MethodJsonProvider.class,CONSIDERED,2115
RemoteUserJsonProvider.class,CONSIDERED,2145
AccessEventJsonProviders.class,CONSIDERED,5856
AccessEventFormattedTimestampJsonProvider.class,CONSIDERED,1063
HostnameJsonProvider.class,CONSIDERED,2131
RequestedUrlJsonProvider.class,CONSIDERED,2157
ContentLengthJsonProvider.class,CONSIDERED,2155
RequestedUriJsonProvider.class,CONSIDERED,2157
HeaderFilter.class,IGNORED,214
ElapsedTimeJsonProvider.class,CONSIDERED,2141
ProtocolJsonProvider.class,CONSIDERED,2129
AccessEventCompositeJsonFormatter.class,CONSIDERED,1413
StatusCodeJsonProvider.class,CONSIDERED,2134
AccessEventNestedJsonProvider.class,CONSIDERED,1291
CompositeJsonFormatter$1.class,CONSIDERED,1361
JsonWritingUtils.class,CONSIDERED,3717
JsonFactoryAware.class,IGNORED,215
AbstractJsonProvider.class,CONSIDERED,1291
JsonProviders.class,CONSIDERED,3748
AbstractNestedJsonProvider.class,CONSIDERED,2160
NullAbbreviator.class,CONSIDERED,604
LogstashFormatter.class,CONSIDERED,13902
StackElementFilter$3.class,CONSIDERED,1605
ShortenedThrowableConverter.class,CONSIDERED,16918
StackElementFilter$1.class,CONSIDERED,662
StackHasher.class,CONSIDERED,2739
StackElementFilter.class,CONSIDERED,1219
StackElementFilter$2.class,CONSIDERED,830
AbstractJsonPatternParser$ComputableObjectFieldWriter.class,CONSIDERED,1990
AbstractJsonPatternParser$AsLongOperation.class,CONSIDERED,1761
AbstractJsonPatternParser$TryJsonOperation.class,CONSIDERED,1828
AbstractJsonPatternParser$AbstractAsObjectTransformer.class,CONSIDERED,1844
AccessEventJsonPatternParser$NullNaValueTransformer.class,CONSIDERED,1714
LoggingEventJsonPatternParser.class,CONSIDERED,1041
AbstractJsonPatternParser$AbstractAsNumberTransformer.class,CONSIDERED,1935
AbstractJsonPatternParser$FieldWriter.class,IGNORED,441
AbstractJsonPatternParser$ConstantValueWriter.class,CONSIDERED,1347
AbstractJsonPatternParser.class,CONSIDERED,11057
AccessEventJsonPatternParser.class,CONSIDERED,1568
NodeWriter.class,IGNORED,390
AbstractJsonPatternParser$DelegatingObjectFieldWriter.class,CONSIDERED,1858
AbstractJsonPatternParser$AsLongValueTransformer.class,CONSIDERED,1676
AbstractJsonPatternParser$ComputableValueWriter.class,CONSIDERED,1726
AbstractJsonPatternParser$ObjectWriter.class,CONSIDERED,1809
AbstractJsonPatternParser$Operation.class,CONSIDERED,1294
AbstractJsonPatternParser$LayoutValueGetter.class,CONSIDERED,1553
AbstractJsonPatternParser$AsDoubleOperation.class,CONSIDERED,1775
AccessEventJsonPatternParser$NullNaValueOperation.class,CONSIDERED,1778
AbstractJsonPatternParser$AsJsonValueTransformer.class,CONSIDERED,2360
AbstractJsonPatternParser$ListWriter.class,CONSIDERED,1910
AbstractJsonPatternParser$AsJsonOperation.class,CONSIDERED,1821
AbstractJsonPatternParser$AsDoubleValueTransformer.class,CONSIDERED,1694
AbstractJsonPatternParser$TryJsonValueTransformer.class,CONSIDERED,2801
ValueGetter.class,IGNORED,302
AbstractJsonPatternParser$ChildrenWriter.class,CONSIDERED,2012
EmptyLogstashMarker.class,CONSIDERED,811
MapEntriesAppendingMarker.class,CONSIDERED,2372
LogstashBasicMarker.class,CONSIDERED,3699
Markers.class,CONSIDERED,1804
MessageFormatCache.class,CONSIDERED,1527
DeferredLogstashMarker.class,CONSIDERED,2698
SingleFieldAppendingMarker.class,CONSIDERED,2938
ObjectFieldsAppendingMarker.class,CONSIDERED,5642
ObjectAppendingMarker.class,CONSIDERED,2050
MessageFormatCache$1.class,CONSIDERED,1004
LogstashMarker.class,CONSIDERED,1089
RawJsonAppendingMarker.class,CONSIDERED,1964
EscapeNonAsciiJsonFactoryDecorator.class,CONSIDERED,1434
FeatureDecorator.class,CONSIDERED,2705
CborJsonFactoryDecorator.class,CONSIDERED,1093
JsonGeneratorDecorator.class,IGNORED,263
CharacterEscapesJsonFactoryDecorator$CustomizedCharacterEscapes.class,CONSIDERED,2821
NullJsonFactoryDecorator.class,CONSIDERED,665
CompositeJsonFactoryDecorator.class,CONSIDERED,1994
PrettyPrintingJsonGeneratorDecorator.class,CONSIDERED,810
CharacterEscapesJsonFactoryDecorator.class,CONSIDERED,2923
YamlJsonFactoryDecorator.class,CONSIDERED,1093
NullJsonGeneratorDecorator.class,CONSIDERED,648
CharacterEscapesJsonFactoryDecorator$1.class,CONSIDERED,316
CompositeJsonGeneratorDecorator.class,CONSIDERED,1642
CharacterEscapesJsonFactoryDecorator$Escape.class,CONSIDERED,3827
SmileJsonFactoryDecorator.class,CONSIDERED,1103
JsonFactoryDecorator.class,IGNORED,277
LogstashCommonFieldNames.class,CONSIDERED,1142
Pre50LogstashAccessFieldNames.class,CONSIDERED,3767
LogstashFieldNames.class,CONSIDERED,3423
ShortenedFieldNames.class,CONSIDERED,1150
LogstashAccessFieldNames.class,CONSIDERED,3510
LogstashAccessFormatter.class,CONSIDERED,10805
EdDSASecurityProvider$1.class,CONSIDERED,827
EdDSASecurityProvider.class,CONSIDERED,1639
KeyPairGenerator.class,CONSIDERED,4116
EdDSANamedCurveSpec.class,CONSIDERED,998
EdDSANamedCurveTable.class,CONSIDERED,3309
EdDSAPublicKeySpec.class,CONSIDERED,1814
EdDSAGenParameterSpec.class,CONSIDERED,586
EdDSAParameterSpec.class,CONSIDERED,2634
EdDSAPrivateKeySpec.class,CONSIDERED,2967
KeyFactory.class,CONSIDERED,3205
Curve.class,CONSIDERED,3485
FieldElement.class,CONSIDERED,1835
Constants.class,CONSIDERED,1076
BigIntegerFieldElement.class,CONSIDERED,3899
BigIntegerScalarOps.class,CONSIDERED,1344
BigIntegerLittleEndianEncoding.class,CONSIDERED,2474
Encoding.class,CONSIDERED,818
ScalarOps.class,IGNORED,189
Curve$1.class,CONSIDERED,969
GroupElement$1.class,CONSIDERED,1039
Field.class,CONSIDERED,2313
GroupElement$Representation.class,IGNORED,1449
GroupElement.class,CONSIDERED,14592
Ed25519FieldElement.class,CONSIDERED,16017
Ed25519ScalarOps.class,CONSIDERED,11782
Ed25519LittleEndianEncoding.class,CONSIDERED,3735
EdDSAEngine$OneShotSpec.class,CONSIDERED,666
EdDSAKey.class,IGNORED,269
EdDSAPublicKey.class,CONSIDERED,4041
EdDSAPrivateKey.class,CONSIDERED,4399
EdDSAEngine$1.class,CONSIDERED,223
Utils.class,CONSIDERED,1724
EdDSAEngine.class,CONSIDERED,9566
PinyinRomanizationType.class,CONSIDERED,1059
PinyinRomanizationResource.class,CONSIDERED,2154
PinyinHelper.class,CONSIDERED,4271
PinyinFormatter.class,CONSIDERED,3916
PinyinRomanizationTranslator.class,CONSIDERED,2210
ResourceHelper.class,CONSIDERED,667
PinyinRomanizationResource$1.class,CONSIDERED,276
ChineseToPinyinResource.class,CONSIDERED,3382
PinyinRomanizationResource$PinyinRomanizationSystemResourceHolder.class,CONSIDERED,847
GwoyeuRomatzyhTranslator.class,CONSIDERED,2308
ChineseToPinyinResource$1.class,CONSIDERED,267
HanyuPinyinCaseType.class,CONSIDERED,783
HanyuPinyinOutputFormat.class,CONSIDERED,1857
HanyuPinyinToneType.class,CONSIDERED,847
HanyuPinyinVCharType.class,CONSIDERED,844
BadHanyuPinyinOutputFormatCombination.class,CONSIDERED,551
GwoyeuRomatzyhResource.class,CONSIDERED,2145
GwoyeuRomatzyhResource$1.class,CONSIDERED,264
GwoyeuRomatzyhResource$GwoyeuRomatzyhSystemResourceHolder.class,CONSIDERED,807
TextHelper.class,CONSIDERED,700
ChineseToPinyinResource$ChineseToPinyinResourceHolder.class,CONSIDERED,799
ChineseToPinyinResource$Field.class,CONSIDERED,745
SourceCode$CodeLoader.class,CONSIDERED,2218
Tokens.class,CONSIDERED,1128
SourceCode$FileCodeLoader.class,CONSIDERED,1095
Tokenizer.class,IGNORED,264
SourceCode.class,CONSIDERED,2371
TokenEntry.class,CONSIDERED,2887
SourceCode$StringCodeLoader.class,CONSIDERED,1068
AddAliasesVisitor.class,CONSIDERED,4008
TablesNamesFinder.class,CONSIDERED,25117
SelectUtils$2.class,CONSIDERED,1487
UseStatementDeParser.class,CONSIDERED,1041
SelectDeParser.class,CONSIDERED,16276
ReplaceDeParser.class,CONSIDERED,4781
UpdateDeParser.class,CONSIDERED,3882
InsertDeParser.class,CONSIDERED,5925
UpsertDeParser.class,CONSIDERED,6407
AlterViewDeParser.class,CONSIDERED,2535
StatementDeParser.class,CONSIDERED,7312
CreateTableDeParser.class,CONSIDERED,3439
SetStatementDeParser.class,CONSIDERED,1704
AlterDeParser.class,CONSIDERED,1005
GroupByDeParser.class,CONSIDERED,2553
OrderByDeParser.class,CONSIDERED,3182
CreateViewDeParser$1.class,CONSIDERED,844
ShowStatementDeParser.class,CONSIDERED,1067
CreateViewDeParser.class,CONSIDERED,1721
ExpressionDeParser$1.class,CONSIDERED,762
ValuesStatementDeParser.class,CONSIDERED,1798
DeleteDeParser.class,CONSIDERED,1846
ExpressionDeParser.class,CONSIDERED,22811
DropDeParser.class,CONSIDERED,1509
ExecuteDeParser.class,CONSIDERED,1898
LimitDeparser.class,CONSIDERED,1098
CreateIndexDeParser.class,CONSIDERED,2069
SelectUtils$1.class,CONSIDERED,1644
SelectUtils.class,CONSIDERED,4190
ConnectExpressionsVisitor.class,CONSIDERED,4091
CNFConverter$Mule.class,CONSIDERED,1704
MultipleExpression.class,CONSIDERED,2808
MultiOrExpression.class,CONSIDERED,753
MultiAndExpression.class,CONSIDERED,757
CNFConverter.class,CONSIDERED,8487
CloneHelper.class,CONSIDERED,3628
CNFConverter$1.class,CONSIDERED,258
DescribeStatement.class,CONSIDERED,1335
Truncate.class,CONSIDERED,1294
InsertModifierPriority.class,IGNORED,1282
Insert.class,CONSIDERED,4252
Update.class,CONSIDERED,5387
Delete.class,CONSIDERED,1747
MergeUpdate.class,CONSIDERED,2594
Merge.class,CONSIDERED,4137
MergeInsert.class,CONSIDERED,1832
Statements.class,CONSIDERED,1827
Block.class,CONSIDERED,1383
Comment.class,CONSIDERED,2160
ShowStatement.class,CONSIDERED,1202
Upsert.class,CONSIDERED,4636
StatementVisitorAdapter.class,CONSIDERED,2873
UseStatement.class,CONSIDERED,1169
ValuesStatement.class,CONSIDERED,2047
Commit.class,CONSIDERED,766
StatementVisitor.class,IGNORED,976
DeferrableConstraint.class,CONSIDERED,980
AlterExpression.class,CONSIDERED,8586
Alter.class,CONSIDERED,3284
EnableConstraint.class,CONSIDERED,809
AlterOperation.class,IGNORED,1302
ConstraintState.class,IGNORED,145
AlterExpression$ColumnDataType.class,CONSIDERED,2330
ValidateConstraint.class,CONSIDERED,808
Drop.class,CONSIDERED,2260
SetStatement$NameExpr.class,CONSIDERED,1717
Replace.class,CONSIDERED,3487
SetStatement.class,CONSIDERED,1619
Top.class,CONSIDERED,1849
AllTableColumns.class,CONSIDERED,1436
WithItem.class,CONSIDERED,2663
OrderByVisitor.class,IGNORED,217
PlainSelect.class,CONSIDERED,12032
LateralSubSelect.class,CONSIDERED,2293
Offset.class,CONSIDERED,1587
SelectItem.class,IGNORED,213
Pivot.class,CONSIDERED,3336
Join.class,CONSIDERED,4219
KSQLJoinWindow$TimeUnit.class,IGNORED,1949
IntoTableVisitor.class,IGNORED,202
ExceptOp.class,CONSIDERED,706
FunctionItem.class,CONSIDERED,1390
First$Keyword.class,IGNORED,1194
ValuesList.class,CONSIDERED,3973
SubSelect.class,CONSIDERED,4298
Limit.class,CONSIDERED,2260
OptimizeFor.class,CONSIDERED,867
First.class,CONSIDERED,2180
SelectExpressionItem.class,CONSIDERED,1930
UnionOp.class,CONSIDERED,1523
FromItemVisitor.class,IGNORED,446
SelectVisitor.class,IGNORED,338
ParenthesisFromItem.class,CONSIDERED,2366
SelectItemVisitor.class,IGNORED,356
PivotVisitorAdapter.class,CONSIDERED,749
SetOperationList$SetOperationType.class,IGNORED,1454
SetOperationList.class,CONSIDERED,4423
Wait.class,CONSIDERED,792
MinusOp.class,CONSIDERED,702
OrderByElement.class,CONSIDERED,2540
PivotXml.class,CONSIDERED,2237
KSQLJoinWindow.class,CONSIDERED,2630
Distinct.class,CONSIDERED,1438
Fetch.class,CONSIDERED,1742
Select.class,CONSIDERED,2554
OrderByElement$NullOrdering.class,IGNORED,1312
GroupByElement.class,CONSIDERED,3311
AllColumns.class,CONSIDERED,835
ExpressionListItem.class,CONSIDERED,1507
PivotVisitor.class,IGNORED,263
SelectBody.class,IGNORED,209
SelectVisitorAdapter.class,CONSIDERED,976
SelectItemVisitorAdapter.class,CONSIDERED,992
FromItemVisitorAdapter.class,CONSIDERED,1313
IntersectOp.class,CONSIDERED,718
SubJoin.class,CONSIDERED,2528
IntoTableVisitorAdapter.class,CONSIDERED,583
Skip.class,CONSIDERED,1687
SetOperation.class,CONSIDERED,824
GroupByVisitor.class,IGNORED,217
OrderByVisitorAdapter.class,CONSIDERED,611
TableFunction.class,CONSIDERED,1059
FromItem.class,IGNORED,461
Execute$EXEC_TYPE.class,IGNORED,1277
Execute.class,CONSIDERED,1824
Index.class,CONSIDERED,1693
ExcludeConstraint.class,CONSIDERED,1160
NamedConstraint.class,CONSIDERED,970
CreateTable.class,CONSIDERED,4832
ForeignKeyIndex.class,CONSIDERED,1641
CheckConstraint.class,CONSIDERED,1381
ColDataType.class,CONSIDERED,2750
ColumnDefinition.class,CONSIDERED,2021
CreateView.class,CONSIDERED,2981
ForceOption.class,IGNORED,1179
CreateView$1.class,CONSIDERED,836
TemporaryOption.class,IGNORED,1207
AlterView.class,CONSIDERED,2717
CreateIndex.class,CONSIDERED,2431
Statement.class,IGNORED,196
ExplainStatement.class,CONSIDERED,1354
JSQLParserException.class,CONSIDERED,1608
JSqlParser.class,IGNORED,268
TokenMgrException.class,CONSIDERED,2919
CCJSqlParserConstants.class,IGNORED,7879
CCJSqlParserTokenManager.class,CONSIDERED,36460
TokenMgrError.class,CONSIDERED,2884
BaseToken.class,CONSIDERED,390
StreamProvider.class,CONSIDERED,1318
Provider.class,IGNORED,227
CCJSqlParser$LookaheadSuccess.class,CONSIDERED,665
CCJSqlParserUtil.class,CONSIDERED,3206
ASTNodeAccessImpl.class,CONSIDERED,685
StringProvider.class,CONSIDERED,1141
CCJSqlParser$1.class,CONSIDERED,237
ASTNodeAccess.class,IGNORED,259
SimpleCharStream.class,CONSIDERED,8474
SimpleNode.class,CONSIDERED,3960
CCJSqlParser$JJCalls.class,CONSIDERED,509
Token.class,CONSIDERED,1288
CCJSqlParserDefaultVisitor.class,CONSIDERED,918
ParseException.class,CONSIDERED,3639
JJTCCJSqlParserState.class,CONSIDERED,2833
CCJSqlParser.class,CONSIDERED,225927
CCJSqlParserVisitor.class,IGNORED,238
Node.class,IGNORED,552
CCJSqlParserManager.class,CONSIDERED,1031
CCJSqlParserTreeConstants.class,IGNORED,657
MultiPartName.class,IGNORED,187
Table.class,CONSIDERED,3718
Server.class,CONSIDERED,2090
Column.class,CONSIDERED,2124
Database.class,CONSIDERED,1671
WindowOffset$1.class,CONSIDERED,937
JdbcParameter.class,CONSIDERED,1340
StringValue.class,CONSIDERED,1732
NextValExpression.class,CONSIDERED,1736
WhenClause.class,CONSIDERED,1567
NumericBind.class,CONSIDERED,1170
NullValue.class,CONSIDERED,788
JdbcNamedParameter.class,CONSIDERED,1179
OracleHint.class,CONSIDERED,2430
OrderByClause.class,CONSIDERED,2029
AnalyticExpression.class,CONSIDERED,5269
KeepExpression.class,CONSIDERED,2650
LongValue.class,CONSIDERED,1680
